rollback,group_id,scen_num,sample_num,capacity_multiplier,trigger_activated,exp_name,infected_cumul,crit_det_cumul,hosp_det_cumul,death_det_cumul,hosp_det,Ki_t,crit_det,date,new_infected,new_crit_det,new_hosp_det,new_death_det,reopen,delay,reopen_fct,reopen_fct2,rollback_fct,capacity_multiplier_fct,capacity_multiplier_fct2,date_peak,crit_det_peak,triggerDate,N_no_trigger,N_trigger,perc_trigger,rt_lower,rt_median,rt_upper,pop,capacity,rel_occupancy,capacity_per10000,crit_det_per10000,new_infected_per10000,rel_occupancy_peak,time_since_reopen,time_to_peak_after_reopen,time_to_trigger_after_reopen,time_since_trigger,time_to_peak_after_trigger,scen_id
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,692300,10424,33609,8030,333,0.1022418072,163,2021-01-28,991,28,79,20,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.898318871018933,0.932650124203814,0.968115709840555,2456274,516,0.315891472868217,2.10074283243645,0.663606747455699,4.03456617624907,0.821705426356589,149,76.46511627907,60.2432915921316,89,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,693357,10447,33663,8046,304,0.1022418072,169,2021-01-29,1057,23,54,16,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.903916698405433,0.938824823434151,0.974685284697589,2456274,516,0.327519379844961,2.10074283243645,0.688033989693332,4.30326584086303,0.821705426356589,150,76.46511627907,60.2432915921316,90,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,694400,10464,33728,8067,294,0.1022418072,162,2021-01-30,1043,17,65,21,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.907429010118966,0.942530250298079,0.978643232578856,2456274,516,0.313953488372093,2.10074283243645,0.659535540416094,4.24626894230855,0.821705426356589,151,76.46511627907,60.2432915921316,91,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,695380,10481,33783,8087,297,0.1022418072,154,2021-01-31,980,17,55,20,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.9080415351314,0.94360638670145,0.980039756570774,2456274,516,0.298449612403101,2.10074283243645,0.62696588409925,3.98978289881341,0.821705426356589,152,76.46511627907,60.2432915921316,92,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,696429,10502,33835,8105,272,0.1022418072,151,2021-02-01,1049,21,52,18,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.906510770944014,0.942361958612391,0.978925702493594,2456274,516,0.292635658914729,2.10074283243645,0.614752262980433,4.27069618454619,0.821705426356589,153,76.46511627907,60.2432915921316,93,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,697370,10521,33908,8118,277,0.1022418072,152,2021-02-02,941,19,73,13,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.903821330769395,0.939943748778801,0.976858992180276,2456274,516,0.294573643410853,2.10074283243645,0.618823470020038,3.83100582426879,0.821705426356589,154,76.46511627907,60.2432915921316,94,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,698299,10541,33971,8136,280,0.1022418072,151,2021-02-03,929,20,63,18,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.900781606920692,0.937073733722427,0.974185654185101,2456274,516,0.292635658914729,2.10074283243645,0.614752262980433,3.78215133979352,0.821705426356589,155,76.46511627907,60.2432915921316,95,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,699235,10558,34030,8157,275,0.1022418072,142,2021-02-04,936,17,59,21,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.897456015198571,0.933886290909325,0.971202569834571,2456274,516,0.275193798449612,2.10074283243645,0.578111399623983,3.81064978907076,0.821705426356589,156,76.46511627907,60.2432915921316,96,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,700169,10574,34083,8181,263,0.1022418072,130,2021-02-05,934,16,53,24,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.89461449624287,0.931239170053558,0.968811693647478,2456274,516,0.251937984496124,2.10074283243645,0.529256915148717,3.80250737499155,0.821705426356589,157,76.46511627907,60.2432915921316,97,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,701068,10595,34133,8194,238,0.1022418072,136,2021-02-06,899,21,50,13,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.891371048429724,0.928181631702779,0.965937752544198,2456274,516,0.263565891472868,2.10074283243645,0.55368415738635,3.66001512860536,0.821705426356589,158,76.46511627907,60.2432915921316,98,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,702796,10621,34249,8235,236,0.1022418072,108,2021-02-07,855,15,72,16,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.887519025821387,0.924523621386264,0.962852711266439,2456274,516,0.209302325581395,2.10074283243645,0.439690360277396,3.48088201886272,0.821705426356589,159,76.46511627907,60.2432915921316,99,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,703680,10640,34312,8245,239,0.1022418072,113,2021-02-08,884,19,63,10,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.884094905692921,0.921358338685646,0.959736247848607,2456274,516,0.218992248062016,2.10074283243645,0.460046395475423,3.59894702301128,0.821705426356589,160,76.46511627907,60.2432915921316,100,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,704504,10654,34370,8259,238,0.1022418072,109,2021-02-09,824,14,58,14,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.880827368609219,0.918434954035435,0.957133603916884,2456274,516,0.211240310077519,2.10074283243645,0.443761567317001,3.35467460063495,0.821705426356589,161,76.46511627907,60.2432915921316,101,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,705364,10664,34423,8278,230,0.1022418072,97,2021-02-10,860,10,53,19,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.878131119845745,0.916084934038734,0.955027487133786,2456274,516,0.187984496124031,2.10074283243645,0.394907082841735,3.50123805406074,0.821705426356589,162,76.46511627907,60.2432915921316,102,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,706104,10677,34464,8294,212,0.1022418072,94,2021-02-11,740,13,41,16,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.876494394040353,0.91471899461845,0.954126727408496,2456274,516,0.182170542635659,2.10074283243645,0.382693461722919,3.01269320930808,0.821705426356589,163,76.46511627907,60.2432915921316,103,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,706905,10689,34514,8302,211,0.1022418072,95,2021-02-12,801,12,50,8,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.875839866457857,0.914745498382375,0.954492907128108,2456274,516,0.184108527131783,2.10074283243645,0.386764668762524,3.26103683872402,0.821705426356589,164,76.46511627907,60.2432915921316,104,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,707683,10705,34567,8311,209,0.1022418072,100,2021-02-13,778,16,53,9,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.876164009836717,0.91516812119026,0.955843915451058,2456274,516,0.193798449612403,2.10074283243645,0.407120703960552,3.16739907681309,0.821705426356589,165,76.46511627907,60.2432915921316,105,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,708449,10725,34607,8322,198,0.1022418072,106,2021-02-14,766,20,40,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.877189982388824,0.917018707528573,0.95801755511784,2456274,516,0.205426356589147,2.10074283243645,0.431547946198185,3.11854459233783,0.821705426356589,166,76.46511627907,60.2432915921316,106,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,709217,10735,34656,8338,207,0.1022418072,100,2021-02-15,768,10,49,16,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.879183372151776,0.919401998020567,0.960586582277805,2456274,516,0.193798449612403,2.10074283243645,0.407120703960552,3.12668700641704,0.821705426356589,167,76.46511627907,60.2432915921316,107,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,709965,10745,34694,8348,207,0.1022418072,97,2021-02-16,748,10,38,10,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.881552860114317,0.921974433427173,0.963692336691552,2456274,516,0.187984496124031,2.10074283243645,0.394907082841735,3.04526286562493,0.821705426356589,168,76.46511627907,60.2432915921316,108,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,710669,10762,34732,8359,195,0.1022418072,100,2021-02-17,704,17,38,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.884342462925517,0.925390610826542,0.967718345893155,2456274,516,0.193798449612403,2.10074283243645,0.407120703960552,2.86612975588228,0.821705426356589,169,76.46511627907,60.2432915921316,109,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,711372,10776,34769,8370,179,0.1022418072,99,2021-02-18,703,14,37,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.886562751645357,0.928310006065104,0.971253492603594,2456274,516,0.191860465116279,2.10074283243645,0.403049496920946,2.86205854884268,0.821705426356589,170,76.46511627907,60.2432915921316,110,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,712112,10788,34821,8381,187,0.1022418072,95,2021-02-19,740,12,52,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.887956347138432,0.92998806599503,0.973318719157129,2456274,516,0.184108527131783,2.10074283243645,0.386764668762524,3.01269320930808,0.821705426356589,171,76.46511627907,60.2432915921316,111,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,712820,10799,34853,8393,182,0.1022418072,91,2021-02-20,708,11,32,12,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.887434980658749,0.92977902098774,0.973691651374823,2456274,516,0.176356589147287,2.10074283243645,0.370479840604102,2.88241458404071,0.821705426356589,172,76.46511627907,60.2432915921316,112,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,713500,10805,34899,8399,193,0.1022418072,89,2021-02-21,680,6,46,6,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.88640379561156,0.929181952356058,0.973558043435998,2456274,516,0.172480620155039,2.10074283243645,0.362337426524891,2.76842078693175,0.821705426356589,173,76.46511627907,60.2432915921316,113,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,714185,10814,34936,8410,187,0.1022418072,83,2021-02-22,685,9,37,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.885140299029331,0.928256040635881,0.972958902409628,2456274,516,0.160852713178295,2.10074283243645,0.337910184287258,2.78877682212978,0.821705426356589,174,76.46511627907,60.2432915921316,114,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,714818,10825,34964,8420,168,0.1022418072,81,2021-02-23,633,11,28,10,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.883695873189132,0.927349574154266,0.972286665185228,2456274,516,0.156976744186047,2.10074283243645,0.329767770208047,2.57707405607029,0.821705426356589,175,76.46511627907,60.2432915921316,115,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,715437,10842,35004,8432,167,0.1022418072,84,2021-02-24,619,17,40,12,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.881605107799919,0.925628381749368,0.971004096841402,2456274,516,0.162790697674419,2.10074283243645,0.341981391326863,2.52007715751581,0.821705426356589,176,76.46511627907,60.2432915921316,116,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,716660,10864,35080,8452,157,0.1022418072,81,2021-02-25,577,7,30,10,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.878959897052126,0.923438947745715,0.969271638988053,2456274,516,0.156976744186047,2.10074283243645,0.329767770208047,2.34908646185238,0.821705426356589,177,76.46511627907,60.2432915921316,117,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,717231,10880,35118,8469,155,0.1022418072,76,2021-02-26,571,16,38,17,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.875630288663876,0.920430178670425,0.966621718068598,2456274,516,0.147286821705426,2.10074283243645,0.309411735010019,2.32465921961475,0.821705426356589,178,76.46511627907,60.2432915921316,118,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,717813,10893,35158,8476,159,0.1022418072,79,2021-02-27,582,13,40,7,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.872717198637226,0.917628068345372,0.964139240007956,2456274,516,0.153100775193798,2.10074283243645,0.321625356128836,2.36944249705041,0.821705426356589,179,76.46511627907,60.2432915921316,119,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,718351,10908,35203,8483,162,0.1022418072,84,2021-02-28,538,15,45,7,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.871297382977419,0.916642496207898,0.963578391532615,2456274,516,0.162790697674419,2.10074283243645,0.341981391326863,2.19030938730777,0.821705426356589,180,76.46511627907,60.2432915921316,120,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,718916,10919,35247,8494,163,0.1022418072,82,2021-03-01,565,11,44,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.871369130151599,0.91736781641083,0.964727202385108,2456274,516,0.158914728682171,2.10074283243645,0.333838977247652,2.30023197737712,0.821705426356589,181,76.46511627907,60.2432915921316,121,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,719446,10929,35268,8501,143,0.1022418072,83,2021-03-02,530,10,21,7,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.872972961359855,0.919415294898874,0.967354564900618,2456274,516,0.160852713178295,2.10074283243645,0.337910184287258,2.15773973099092,0.821705426356589,182,76.46511627907,60.2432915921316,122,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,719983,10940,35297,8509,136,0.1022418072,84,2021-03-03,537,11,29,8,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.875448773571588,0.922649950094485,0.971465098511736,2456274,516,0.162790697674419,2.10074283243645,0.341981391326863,2.18623818026816,0.821705426356589,183,76.46511627907,60.2432915921316,123,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,720507,10953,35322,8521,135,0.1022418072,82,2021-03-04,524,13,25,12,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.879415764216291,0.927223916283717,0.976513774815414,2456274,516,0.158914728682171,2.10074283243645,0.333838977247652,2.13331248875329,0.821705426356589,184,76.46511627907,60.2432915921316,124,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,721027,10962,35350,8534,134,0.1022418072,76,2021-03-05,520,9,28,13,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.883759794075644,0.931978984055962,0.98185916456482,2456274,516,0.147286821705426,2.10074283243645,0.309411735010019,2.11702766059487,0.821705426356589,185,76.46511627907,60.2432915921316,125,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,721575,10975,35396,8545,136,0.1022418072,74,2021-03-06,548,13,46,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.888824359913547,0.937676837657729,0.988173506739536,2456274,516,0.143410852713178,2.10074283243645,0.301269320930808,2.23102145770382,0.821705426356589,186,76.46511627907,60.2432915921316,126,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,722118,10982,35420,8552,133,0.1022418072,73,2021-03-07,543,7,24,7,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.89213559331541,0.941562113409525,0.992876445615838,2456274,516,0.141472868217054,2.10074283243645,0.297198113891203,2.2106654225058,0.821705426356589,187,76.46511627907,60.2432915921316,127,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,722638,10989,35451,8557,132,0.1022418072,73,2021-03-08,520,7,31,5,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.894221736868996,0.943834966433506,0.995593835892618,2456274,516,0.141472868217054,2.10074283243645,0.297198113891203,2.11702766059487,0.821705426356589,188,76.46511627907,60.2432915921316,128,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,723157,11004,35487,8566,133,0.1022418072,75,2021-03-09,519,15,36,9,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.893194931523764,0.943479176190459,0.995493990353231,2456274,516,0.145348837209302,2.10074283243645,0.305340527970414,2.11295645355526,0.821705426356589,189,76.46511627907,60.2432915921316,129,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,723607,11010,35521,8573,139,0.1022418072,72,2021-03-10,450,6,34,7,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.889923624583618,0.940342567405785,0.993078202001053,2456274,516,0.13953488372093,2.10074283243645,0.293126906851597,1.83204316782248,0.821705426356589,190,76.46511627907,60.2432915921316,130,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,724081,11024,35551,8578,132,0.1022418072,80,2021-03-11,474,14,30,5,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.885348953395837,0.93613030035949,0.988843603648677,2456274,516,0.155038759689923,2.10074283243645,0.325696563168441,1.92975213677301,0.821705426356589,191,76.46511627907,60.2432915921316,131,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,724531,11037,35574,8592,125,0.1022418072,76,2021-03-12,450,13,23,14,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.879275179352753,0.930588497864065,0.983867243620429,2456274,516,0.147286821705426,2.10074283243645,0.309411735010019,1.83204316782248,0.821705426356589,192,76.46511627907,60.2432915921316,132,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,724976,11044,35603,8603,125,0.1022418072,69,2021-03-13,445,7,29,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.873866232898721,0.925288507461807,0.978759465566023,2456274,516,0.133720930232558,2.10074283243645,0.280913285732781,1.81168713262445,0.821705426356589,193,76.46511627907,60.2432915921316,133,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,725394,11050,35637,8611,127,0.1022418072,63,2021-03-14,418,6,34,8,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.869074693698211,0.920815216583248,0.974457894825234,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,1.70176454255511,0.821705426356589,194,76.46511627907,60.2432915921316,134,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,726335,11067,35707,8631,135,0.1022418072,52,2021-03-15,471,10,38,6,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.864833681038775,0.916899252969059,0.970951970150467,2456274,516,0.10077519379845,2.10074283243645,0.211702766059487,1.9175385156542,0.821705426356589,195,76.46511627907,60.2432915921316,135,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,726770,11079,35741,8642,141,0.1022418072,51,2021-03-16,435,12,34,11,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.861391850808666,0.913853513548432,0.968270625906651,2456274,516,0.0988372093023256,2.10074283243645,0.207631559019881,1.7709750622284,0.821705426356589,196,76.46511627907,60.2432915921316,136,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,727185,11091,35763,8646,128,0.1022418072,57,2021-03-17,415,12,22,4,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.85885650328548,0.911722999246708,0.966878155528234,2456274,516,0.11046511627907,2.10074283243645,0.232058801257514,1.68955092143629,0.821705426356589,197,76.46511627907,60.2432915921316,137,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,727575,11098,35791,8651,132,0.1022418072,59,2021-03-18,390,7,28,5,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.857875335283558,0.91128815862744,0.966751338806806,2456274,516,0.114341085271318,2.10074283243645,0.240201215336726,1.58777074544615,0.821705426356589,198,76.46511627907,60.2432915921316,138,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,727981,11106,35814,8659,123,0.1022418072,56,2021-03-19,406,8,23,8,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.857083238334066,0.911178336718334,0.967523403539344,2456274,516,0.108527131782946,2.10074283243645,0.227987594217909,1.65291005807984,0.821705426356589,199,76.46511627907,60.2432915921316,139,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,728359,11116,35842,8667,121,0.1022418072,57,2021-03-20,378,10,28,8,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.856545968403657,0.911129844194295,0.968054416930048,2456274,516,0.11046511627907,2.10074283243645,0.232058801257514,1.53891626097089,0.821705426356589,200,76.46511627907,60.2432915921316,140,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,728743,11126,35867,8670,113,0.1022418072,64,2021-03-21,384,10,25,3,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.855552247513457,0.910771812566053,0.968099155510585,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,1.56334350320852,0.821705426356589,201,76.46511627907,60.2432915921316,141,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,729139,11129,35889,8675,113,0.1022418072,59,2021-03-22,396,3,22,5,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.854542728838399,0.910323476182884,0.968718495558674,2456274,516,0.114341085271318,2.10074283243645,0.240201215336726,1.61219798768378,0.821705426356589,202,76.46511627907,60.2432915921316,142,16,9
pr4,905,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr4_triggeredrollback_reopen,729502,11137,35909,8681,112,0.1022418072,60,2021-03-23,363,8,20,6,50perc,1daysdelay,"Low
transmission
increse",Low,40,60,60,2020-11-16,424,2020-10-31,112,262,0.700534759358289,0.855221109793591,0.912019753932062,0.971056520435862,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,1.4778481553768,0.821705426356589,203,76.46511627907,60.2432915921316,143,16,9
