scen_num,sample_num,capacity_multiplier,exp_name,date,group_id,reopen,delay,rollback,crit_det,date_min,date_max,type,subtype,days_above
754,68,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-19,686,100perc,1daysdelay,strong (60%),532,2020-11-19,2020-11-23,threshold,above_threshold,3.79248658318486
791,71,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-19,723,100perc,1daysdelay,strong (60%),517,2020-11-19,2020-12-20,threshold,above_threshold,31.2880143112717
1396,126,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-19,1251,100perc,1daysdelay,strong (60%),529,2020-11-19,2020-12-21,threshold,above_threshold,32.2361359570672
956,86,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-20,860,100perc,1daysdelay,strong (60%),518,2020-11-20,2020-12-14,threshold,above_threshold,24.6511627907002
1273,115,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-20,1133,100perc,1daysdelay,strong (60%),517,2020-11-20,2020-12-13,threshold,above_threshold,23.703041144902
1121,101,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-22,996,100perc,1daysdelay,strong (60%),537,2020-11-22,2020-12-15,threshold,above_threshold,23.7030411448992
1128,102,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-22,1003,100perc,1daysdelay,strong (60%),520,2020-11-22,2020-11-26,threshold,above_threshold,4.74060822897763
1143,103,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-22,1017,100perc,1daysdelay,strong (60%),521,2020-11-22,2020-12-14,threshold,above_threshold,22.7549194991037
1218,110,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-22,1083,100perc,1daysdelay,strong (60%),517,2020-11-22,2020-12-16,threshold,above_threshold,24.6511627906947
1271,115,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-22,1131,100perc,1daysdelay,strong (60%),520,2020-11-22,2020-11-29,threshold,above_threshold,7.58497316636421
1339,121,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-22,1195,100perc,1daysdelay,strong (60%),525,2020-11-22,2020-12-16,threshold,above_threshold,24.6511627906947
1348,122,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-22,1204,100perc,1daysdelay,strong (60%),524,2020-11-22,2020-12-11,threshold,above_threshold,18.9624329159188
833,75,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-23,752,100perc,1daysdelay,strong (60%),535,2020-11-23,2020-12-13,threshold,above_threshold,19.9105545617198
844,76,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-23,763,100perc,1daysdelay,strong (60%),541,2020-11-23,2020-12-16,threshold,above_threshold,23.703041144902
1161,105,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-23,1032,100perc,1daysdelay,strong (60%),528,2020-11-23,2020-11-29,threshold,above_threshold,6.63685152057144
1308,118,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-24,1165,100perc,1daysdelay,strong (60%),518,2020-11-24,2020-12-21,threshold,above_threshold,27.4955277280868
846,76,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-24,765,100perc,1daysdelay,strong (60%),525,2020-11-24,2020-12-23,threshold,above_threshold,28.4436493738796
1154,104,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-24,1026,100perc,1daysdelay,strong (60%),518,2020-11-24,2020-12-25,threshold,above_threshold,30.3398926654734
1172,106,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-24,1042,100perc,1daysdelay,strong (60%),524,2020-11-24,2020-12-09,threshold,above_threshold,14.2218246869412
908,82,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-25,816,100perc,1daysdelay,strong (60%),531,2020-11-25,2020-12-09,threshold,above_threshold,13.2737030411484
820,74,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-26,744,100perc,1daysdelay,strong (60%),525,2020-11-26,2020-12-07,threshold,above_threshold,10.4293381037563
842,76,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-26,761,100perc,1daysdelay,strong (60%),529,2020-11-26,2020-11-30,threshold,above_threshold,3.79248658318486
1020,92,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-26,916,100perc,1daysdelay,strong (60%),533,2020-11-26,2020-12-23,threshold,above_threshold,26.5474060822885
789,71,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-27,721,100perc,1daysdelay,strong (60%),537,2020-11-27,2020-12-16,threshold,above_threshold,18.9624329159216
1183,107,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-27,1052,100perc,1daysdelay,strong (60%),517,2020-11-27,2020-12-08,threshold,above_threshold,10.4293381037591
1198,108,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-27,1065,100perc,1daysdelay,strong (60%),516,2020-11-27,2020-12-25,threshold,above_threshold,27.4955277280868
1220,110,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-27,1085,100perc,1daysdelay,strong (60%),538,2020-11-27,2020-12-28,threshold,above_threshold,30.3398926654734
1350,122,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-27,1206,100perc,1daysdelay,strong (60%),517,2020-11-27,2020-12-24,threshold,above_threshold,26.5474060822885
787,71,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-28,719,100perc,1daysdelay,strong (60%),523,2020-11-28,2020-11-30,threshold,above_threshold,1.89624329159105
910,82,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-28,818,100perc,1daysdelay,strong (60%),552,2020-11-28,2020-12-23,threshold,above_threshold,24.6511627906947
934,84,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-28,839,100perc,1daysdelay,strong (60%),529,2020-11-28,2020-12-21,threshold,above_threshold,22.7549194991037
1165,105,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-28,1035,100perc,1daysdelay,strong (60%),539,2020-11-28,2020-12-25,threshold,above_threshold,26.5474060822885
1018,92,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-29,914,100perc,1daysdelay,strong (60%),521,2020-11-29,2020-12-10,threshold,above_threshold,10.4293381037563
1196,108,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-29,1063,100perc,1daysdelay,strong (60%),532,2020-11-29,2020-12-23,threshold,above_threshold,23.703041144902
912,82,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-30,820,100perc,1daysdelay,strong (60%),533,2020-11-30,2020-12-31,threshold,above_threshold,31.2880143112689
1187,107,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-11-30,1056,100perc,1daysdelay,strong (60%),542,2020-11-30,2020-12-25,threshold,above_threshold,24.6511627906975
1152,104,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-03,1024,100perc,1daysdelay,strong (60%),518,2020-12-03,2020-12-20,threshold,above_threshold,17.0661896243305
1306,118,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-03,1163,100perc,1daysdelay,strong (60%),526,2020-12-03,2020-12-22,threshold,above_threshold,18.9624329159243
1330,120,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-04,1186,100perc,1daysdelay,strong (60%),543,2020-12-04,2020-12-31,threshold,above_threshold,27.4955277280841
868,78,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-05,781,100perc,1daysdelay,strong (60%),542,2020-12-05,2020-12-23,threshold,above_threshold,18.0143112701233
1088,98,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-05,964,100perc,1daysdelay,strong (60%),541,2020-12-05,2020-12-29,threshold,above_threshold,23.703041144902
1150,104,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-06,1022,100perc,1daysdelay,strong (60%),531,2020-12-06,2020-12-08,threshold,above_threshold,1.89624329159657
855,77,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-07,773,100perc,1daysdelay,strong (60%),525,2020-12-07,2020-12-18,threshold,above_threshold,11.3774597495546
1084,98,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-08,961,100perc,1daysdelay,strong (60%),525,2020-12-08,2020-12-08,threshold,above_threshold,0
1086,98,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-09,963,100perc,1daysdelay,strong (60%),522,2020-12-09,2020-12-23,threshold,above_threshold,14.2218246869384
1194,108,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-10,1061,100perc,1daysdelay,strong (60%),521,2020-12-10,2020-12-15,threshold,above_threshold,5.68872987477868
1097,99,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-11,973,100perc,1daysdelay,strong (60%),536,2020-12-11,2020-12-26,threshold,above_threshold,15.1699463327395
932,84,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-13,837,100perc,1daysdelay,strong (60%),516,2020-12-13,2020-12-22,threshold,above_threshold,9.48121645796078
1022,92,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-14,918,100perc,1daysdelay,strong (60%),523,2020-12-14,2021-01-10,threshold,above_threshold,26.5474060822885
1185,107,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr6_triggeredrollback_reopen,2020-12-17,1054,100perc,1daysdelay,strong (60%),533,2020-12-17,2020-12-30,threshold,above_threshold,12.3255813953529
976,88,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-24,903,100perc,1daysdelay,very strong (80%),519,2020-10-24,2020-11-13,threshold,above_threshold,19.9105545617171
989,89,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-24,916,100perc,1daysdelay,very strong (80%),540,2020-10-24,2020-11-25,threshold,above_threshold,32.2361359570645
987,89,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-26,914,100perc,1daysdelay,very strong (80%),541,2020-10-26,2020-11-15,threshold,above_threshold,19.9105545617198
985,89,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-27,912,100perc,1daysdelay,very strong (80%),519,2020-10-27,2020-11-06,threshold,above_threshold,9.48121645795802
965,87,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-28,892,100perc,1daysdelay,very strong (80%),545,2020-10-28,2020-11-16,threshold,above_threshold,18.9624329159216
978,88,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-29,905,100perc,1daysdelay,very strong (80%),554,2020-10-29,2020-11-24,threshold,above_threshold,26.5474060822885
1044,94,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-29,969,100perc,1daysdelay,very strong (80%),517,2020-10-29,2020-11-24,threshold,above_threshold,25.5992844364903
1295,117,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-30,1211,100perc,1daysdelay,very strong (80%),531,2020-10-30,2020-11-13,threshold,above_threshold,14.2218246869412
1240,112,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-10-31,1160,100perc,1daysdelay,very strong (80%),536,2020-10-31,2020-11-16,threshold,above_threshold,16.1180679785322
890,80,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-01,818,100perc,1daysdelay,very strong (80%),530,2020-11-01,2020-11-24,threshold,above_threshold,23.703041144902
1286,116,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-01,1202,100perc,1daysdelay,very strong (80%),521,2020-11-01,2020-11-24,threshold,above_threshold,23.703041144902
943,85,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-02,870,100perc,1daysdelay,very strong (80%),524,2020-11-02,2020-11-18,threshold,above_threshold,16.1180679785322
967,87,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-02,894,100perc,1daysdelay,very strong (80%),522,2020-11-02,2020-11-26,threshold,above_threshold,24.6511627906947
1293,117,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-02,1209,100perc,1daysdelay,very strong (80%),525,2020-11-02,2020-11-06,threshold,above_threshold,4.74060822897763
875,79,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-03,803,100perc,1daysdelay,very strong (80%),543,2020-11-03,2020-11-14,threshold,above_threshold,11.3774597495546
879,79,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-03,807,100perc,1daysdelay,very strong (80%),522,2020-11-03,2020-11-28,threshold,above_threshold,25.5992844364958
963,87,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-03,890,100perc,1daysdelay,very strong (80%),528,2020-11-03,2020-11-09,threshold,above_threshold,6.63685152057144
1297,117,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-03,1213,100perc,1daysdelay,very strong (80%),563,2020-11-03,2020-11-26,threshold,above_threshold,23.703041144902
897,81,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-04,825,100perc,1daysdelay,very strong (80%),526,2020-11-04,2020-11-11,threshold,above_threshold,7.58497316636697
901,81,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-04,829,100perc,1daysdelay,very strong (80%),535,2020-11-04,2020-11-26,threshold,above_threshold,22.7549194991037
1051,95,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-04,975,100perc,1daysdelay,very strong (80%),524,2020-11-04,2020-11-09,threshold,above_threshold,5.68872987477316
1077,97,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-04,1001,100perc,1daysdelay,very strong (80%),534,2020-11-04,2020-11-27,threshold,above_threshold,23.7030411448992
1262,114,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-04,1179,100perc,1daysdelay,very strong (80%),523,2020-11-04,2020-11-27,threshold,above_threshold,23.7030411448992
899,81,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-05,827,100perc,1daysdelay,very strong (80%),549,2020-11-05,2020-11-20,threshold,above_threshold,15.1699463327339
1260,114,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-05,1177,100perc,1daysdelay,very strong (80%),519,2020-11-05,2020-11-13,threshold,above_threshold,8.5330948121625
1264,114,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-05,1181,100perc,1daysdelay,very strong (80%),531,2020-11-05,2020-12-03,threshold,above_threshold,28.4436493738796
864,78,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,794,100perc,1daysdelay,very strong (80%),521,2020-11-06,2020-11-06,threshold,above_threshold,0
877,79,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,805,100perc,1daysdelay,very strong (80%),516,2020-11-06,2020-11-24,threshold,above_threshold,18.9624329159243
1053,95,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,977,100perc,1daysdelay,very strong (80%),516,2020-11-06,2020-11-19,threshold,above_threshold,13.2737030411456
1055,95,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,979,100perc,1daysdelay,very strong (80%),522,2020-11-06,2020-12-01,threshold,above_threshold,25.5992844364958
1106,100,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,1029,100perc,1daysdelay,very strong (80%),537,2020-11-06,2020-11-23,threshold,above_threshold,17.0661896243305
1209,109,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,1130,100perc,1daysdelay,very strong (80%),532,2020-11-06,2020-12-02,threshold,above_threshold,26.5474060822941
1242,112,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,1162,100perc,1daysdelay,very strong (80%),520,2020-11-06,2020-11-28,threshold,above_threshold,22.7549194991092
776,70,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,711,100perc,1daysdelay,very strong (80%),524,2020-11-06,2020-11-16,threshold,above_threshold,9.48121645796078
778,70,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,713,100perc,1daysdelay,very strong (80%),521,2020-11-06,2020-11-26,threshold,above_threshold,19.9105545617171
1040,94,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,965,100perc,1daysdelay,very strong (80%),517,2020-11-06,2020-11-06,threshold,above_threshold,0
1066,96,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-06,990,100perc,1daysdelay,very strong (80%),532,2020-11-06,2020-11-30,threshold,above_threshold,23.703041144902
800,72,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-07,734,100perc,1daysdelay,very strong (80%),518,2020-11-07,2020-11-23,threshold,above_threshold,15.1699463327367
923,83,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-07,851,100perc,1daysdelay,very strong (80%),542,2020-11-07,2020-12-01,threshold,above_threshold,23.703041144902
998,90,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-07,925,100perc,1daysdelay,very strong (80%),526,2020-11-07,2020-11-24,threshold,above_threshold,16.1180679785322
1062,96,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-07,986,100perc,1daysdelay,very strong (80%),516,2020-11-07,2020-11-09,threshold,above_threshold,1.89624329159105
1064,96,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-07,988,100perc,1daysdelay,very strong (80%),533,2020-11-07,2020-11-24,threshold,above_threshold,16.1180679785322
945,85,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-09,872,100perc,1daysdelay,very strong (80%),532,2020-11-09,2020-12-02,threshold,above_threshold,22.7549194991092
1284,116,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-09,1200,100perc,1daysdelay,very strong (80%),523,2020-11-09,2020-11-22,threshold,above_threshold,12.3255813953529
1132,102,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-10,1054,100perc,1daysdelay,very strong (80%),526,2020-11-10,2020-12-06,threshold,above_threshold,25.5992844364903
1231,111,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-10,1151,100perc,1daysdelay,very strong (80%),539,2020-11-10,2020-12-05,threshold,above_threshold,24.6511627906975
767,69,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,702,100perc,1daysdelay,very strong (80%),528,2020-11-11,2020-11-25,threshold,above_threshold,14.2218246869384
888,80,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,816,100perc,1daysdelay,very strong (80%),530,2020-11-11,2020-11-22,threshold,above_threshold,10.4293381037591
1029,93,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,956,100perc,1daysdelay,very strong (80%),521,2020-11-11,2020-11-11,threshold,above_threshold,0
1108,100,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,1031,100perc,1daysdelay,very strong (80%),528,2020-11-11,2020-11-30,threshold,above_threshold,18.9624329159216
1130,102,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,1052,100perc,1daysdelay,very strong (80%),526,2020-11-11,2020-11-29,threshold,above_threshold,18.0143112701233
1141,103,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,1063,100perc,1daysdelay,very strong (80%),519,2020-11-11,2020-11-23,threshold,above_threshold,11.3774597495518
1207,109,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,1128,100perc,1daysdelay,very strong (80%),524,2020-11-11,2020-12-01,threshold,above_threshold,19.9105545617171
1275,115,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,1191,100perc,1daysdelay,very strong (80%),520,2020-11-11,2020-12-07,threshold,above_threshold,25.599284436493
1319,119,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-11,1234,100perc,1daysdelay,very strong (80%),526,2020-11-11,2020-12-06,threshold,above_threshold,24.6511627906947
835,75,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-12,767,100perc,1daysdelay,very strong (80%),554,2020-11-12,2020-12-05,threshold,above_threshold,22.7549194991037
1075,97,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-12,999,100perc,1daysdelay,very strong (80%),523,2020-11-12,2020-11-27,threshold,above_threshold,15.1699463327339
1099,99,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-12,1023,100perc,1daysdelay,very strong (80%),539,2020-11-12,2020-12-04,threshold,above_threshold,21.8067978533081
1251,113,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-12,1170,100perc,1daysdelay,very strong (80%),559,2020-11-12,2020-11-27,threshold,above_threshold,15.1699463327339
809,73,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-13,742,100perc,1daysdelay,very strong (80%),521,2020-11-13,2020-11-21,threshold,above_threshold,7.58497316636973
921,83,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-13,849,100perc,1daysdelay,very strong (80%),533,2020-11-13,2020-11-30,threshold,above_threshold,17.0661896243305
1073,97,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-13,997,100perc,1daysdelay,very strong (80%),533,2020-11-13,2020-11-16,threshold,above_threshold,2.84436493738934
1229,111,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-13,1149,100perc,1daysdelay,very strong (80%),528,2020-11-13,2020-11-28,threshold,above_threshold,15.1699463327395
780,70,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-14,715,100perc,1daysdelay,very strong (80%),567,2020-11-14,2020-12-11,threshold,above_threshold,26.5474060822885
802,72,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-14,736,100perc,1daysdelay,very strong (80%),516,2020-11-14,2020-12-09,threshold,above_threshold,24.6511627906975
1033,93,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-14,959,100perc,1daysdelay,very strong (80%),529,2020-11-14,2020-12-08,threshold,above_threshold,23.703041144902
1042,94,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-14,967,100perc,1daysdelay,very strong (80%),530,2020-11-14,2020-11-29,threshold,above_threshold,15.1699463327339
853,77,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-15,784,100perc,1daysdelay,very strong (80%),534,2020-11-15,2020-11-25,threshold,above_threshold,10.4293381037535
1317,119,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-15,1232,100perc,1daysdelay,very strong (80%),516,2020-11-15,2020-11-28,threshold,above_threshold,13.2737030411456
769,69,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-16,704,100perc,1daysdelay,very strong (80%),518,2020-11-16,2020-12-08,threshold,above_threshold,21.8067978533109
1007,91,0.6,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-16,934,100perc,1daysdelay,very strong (80%),530,2020-11-16,2020-11-27,threshold,above_threshold,11.3774597495518
1174,106,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-16,1096,100perc,1daysdelay,very strong (80%),527,2020-11-16,2020-12-08,threshold,above_threshold,21.8067978533109
1009,91,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-17,936,100perc,1daysdelay,very strong (80%),522,2020-11-17,2020-12-05,threshold,above_threshold,18.014311270126
1011,91,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-17,938,100perc,1daysdelay,very strong (80%),522,2020-11-17,2020-12-13,threshold,above_threshold,25.5992844364958
1119,101,0.8,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-17,1041,100perc,1daysdelay,very strong (80%),520,2020-11-17,2020-11-30,threshold,above_threshold,13.2737030411456
1000,90,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr8_triggeredrollback_reopen,2020-11-18,927,100perc,1daysdelay,very strong (80%),531,2020-11-18,2020-12-09,threshold,above_threshold,20.8586762075126
