rollback,group_id,scen_num,sample_num,capacity_multiplier,trigger_activated,exp_name,infected_cumul,crit_det_cumul,hosp_det_cumul,death_det_cumul,hosp_det,Ki_t,crit_det,date,new_infected,new_crit_det,new_hosp_det,new_death_det,reopen,delay,reopen_fct,reopen_fct2,rollback_fct,capacity_multiplier_fct,capacity_multiplier_fct2,date_peak,crit_det_peak,triggerDate,N_trigger,N_no_trigger,perc_trigger,rt_lower,rt_median,rt_upper,pop,capacity,rel_occupancy,capacity_per10000,crit_det_per10000,new_infected_per10000,rel_occupancy_peak,time_since_reopen,time_to_peak_after_reopen,time_to_trigger_after_reopen,time_since_trigger,time_to_peak_after_trigger,scen_id
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1903590,25177,91239,19405,299,0.179734464,135,2021-03-05,806,19,46,11,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.775653769072688,0.816959074245,0.8596219234875,2456274,516,0.261627906976744,2.10074283243645,0.549612950346745,3.28139287392205,2.89147286821705,185,97.3237924865827,48.865831842577,136,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1904305,25190,91289,19414,287,0.179734464,132,2021-03-06,715,13,50,9,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.780541253818014,0.823043442675978,0.867116007404269,2456274,516,0.255813953488372,2.10074283243645,0.537399329227928,2.91091303331794,2.89147286821705,186,97.3237924865827,48.865831842577,137,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1904992,25203,91337,19421,281,0.179734464,134,2021-03-07,687,13,48,7,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.787528328489222,0.83132602508194,0.876805732307343,2456274,516,0.25968992248062,2.10074283243645,0.545541743307139,2.79691923620899,2.89147286821705,187,97.3237924865827,48.865831842577,138,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1905695,25218,91369,19434,260,0.179734464,129,2021-03-08,703,15,32,13,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.794072098911,0.83923732414914,0.886021644386578,2456274,516,0.25,2.10074283243645,0.525185708109112,2.86205854884268,2.89147286821705,188,97.3237924865827,48.865831842577,139,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1906313,25233,91421,19447,266,0.179734464,128,2021-03-09,618,15,52,13,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.799055272139653,0.845636398577631,0.893658362350763,2456274,516,0.248062015503876,2.10074283243645,0.521114501069506,2.51600595047621,2.89147286821705,189,97.3237924865827,48.865831842577,140,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1906909,25243,91472,19455,266,0.179734464,119,2021-03-10,596,10,51,8,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.801706831063206,0.849056344363273,0.898477701143141,2456274,516,0.23062015503876,2.10074283243645,0.484473637713056,2.42643939560489,2.89147286821705,190,97.3237924865827,48.865831842577,141,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1907481,25256,91513,19463,253,0.179734464,119,2021-03-11,572,13,41,8,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.801951870482494,0.850388341023285,0.900711974487777,2456274,516,0.23062015503876,2.10074283243645,0.484473637713056,2.32873042665436,2.89147286821705,191,97.3237924865827,48.865831842577,142,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1908063,25268,91551,19483,238,0.179734464,109,2021-03-12,582,12,38,20,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.800621223125526,0.849840767349789,0.90126165879374,2456274,516,0.211240310077519,2.10074283243645,0.443761567317001,2.36944249705041,2.89147286821705,192,97.3237924865827,48.865831842577,143,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1908603,25275,91589,19494,233,0.179734464,98,2021-03-13,540,7,38,11,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.797991677474286,0.848185876220047,0.900208386436322,2456274,516,0.189922480620155,2.10074283243645,0.398978289881341,2.19845180138698,2.89147286821705,193,97.3237924865827,48.865831842577,144,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1909131,25286,91629,19505,224,0.179734464,94,2021-03-14,528,11,40,11,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.794483031563286,0.845684485111727,0.89921097095584,2456274,516,0.182170542635659,2.10074283243645,0.382693461722919,2.14959731691171,2.89147286821705,194,97.3237924865827,48.865831842577,145,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1909624,25300,91660,19519,210,0.179734464,93,2021-03-14,493,14,31,14,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.794483031563286,0.845684485111727,0.89921097095584,2456274,516,0.180232558139535,2.10074283243645,0.378622254683313,2.00710507052552,2.89147286821705,194,97.3237924865827,48.865831842577,145,48,92
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1910120,25309,91697,19533,206,0.179734464,84,2021-03-15,496,9,37,14,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.790046354486088,0.84232402456963,0.896658856305807,2456274,516,0.162790697674419,2.10074283243645,0.341981391326863,2.01931869164434,2.89147286821705,195,97.3237924865827,48.865831842577,146,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1910540,25316,91725,19541,195,0.179734464,77,2021-03-16,420,7,28,8,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.784565361580655,0.837490906798081,0.892973043463527,2456274,516,0.14922480620155,2.10074283243645,0.313482942049625,1.70990695663432,2.89147286821705,196,97.3237924865827,48.865831842577,147,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1910971,25329,91756,19548,189,0.179734464,80,2021-03-17,431,13,31,7,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.779244929821899,0.833106569555598,0.889256380226055,2456274,516,0.155038759689923,2.10074283243645,0.325696563168441,1.75469023406998,2.89147286821705,197,97.3237924865827,48.865831842577,148,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1911385,25341,91787,19556,180,0.179734464,79,2021-03-18,414,12,31,8,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.773127596291014,0.828160885390448,0.88576691464909,2456274,516,0.153100775193798,2.10074283243645,0.321625356128836,1.68547971439668,2.89147286821705,198,97.3237924865827,48.865831842577,149,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1911766,25361,91812,19567,162,0.179734464,83,2021-03-19,381,20,25,11,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.768469263264602,0.824594421727858,0.883428178223845,2456274,516,0.160852713178295,2.10074283243645,0.337910184287258,1.5511298820897,2.89147286821705,199,97.3237924865827,48.865831842577,150,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1912145,25369,91841,19572,154,0.179734464,82,2021-03-20,379,8,29,5,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.764826361478019,0.822283142190779,0.881962056043042,2456274,516,0.158914728682171,2.10074283243645,0.333838977247652,1.54298746801049,2.89147286821705,200,97.3237924865827,48.865831842577,151,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1912509,25379,91867,19576,146,0.179734464,87,2021-03-21,364,10,26,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.76304163376055,0.821435386840727,0.882969843711166,2456274,516,0.168604651162791,2.10074283243645,0.35419501244568,1.48191936241641,2.89147286821705,201,97.3237924865827,48.865831842577,152,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1912884,25386,91881,19587,129,0.179734464,78,2021-03-22,375,7,14,11,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.763237006178045,0.823518665240722,0.886716484279779,2456274,516,0.151162790697674,2.10074283243645,0.31755414908923,1.52670263985207,2.89147286821705,202,97.3237924865827,48.865831842577,153,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1913224,25392,91901,19599,125,0.179734464,70,2021-03-23,340,6,20,12,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.766177539777121,0.827945610313494,0.893137663040834,2456274,516,0.135658914728682,2.10074283243645,0.284984492772386,1.38421039346588,2.89147286821705,203,97.3237924865827,48.865831842577,154,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1913570,25397,91916,19606,118,0.179734464,68,2021-03-24,346,5,15,7,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.771902897481381,0.835308145005936,0.902193901056728,2456274,516,0.131782945736434,2.10074283243645,0.276842078693175,1.40863763570351,2.89147286821705,204,97.3237924865827,48.865831842577,155,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1913896,25401,91940,19610,119,0.179734464,64,2021-03-25,326,4,24,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.778750470806901,0.844443168390183,0.913751054817868,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,1.3272134949114,2.89147286821705,205,97.3237924865827,48.865831842577,156,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1914175,25410,91955,19618,102,0.179734464,63,2021-03-26,279,9,15,8,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.785163850886443,0.852592247102279,0.923447320046762,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,1.13586676404994,2.89147286821705,206,97.3237924865827,48.865831842577,157,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1914456,25416,91979,19625,103,0.179734464,60,2021-03-27,281,6,24,7,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.78920326182813,0.858065916286134,0.930616040948005,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,1.14400917812915,2.89147286821705,207,97.3237924865827,48.865831842577,158,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1914730,25423,91998,19633,100,0.179734464,55,2021-03-28,274,7,19,8,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.790129858895758,0.860121348187363,0.933872046271728,2456274,516,0.106589147286822,2.10074283243645,0.223916387178303,1.11551072885191,2.89147286821705,208,97.3237924865827,48.865831842577,159,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1914988,25426,92010,19637,91,0.179734464,52,2021-03-29,258,3,12,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.787845383187109,0.859216803626265,0.934723522473789,2456274,516,0.10077519379845,2.10074283243645,0.211702766059487,1.05037141621822,2.89147286821705,209,97.3237924865827,48.865831842577,160,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1915246,25434,92035,19643,91,0.179734464,54,2021-03-30,258,8,25,6,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.783981408736657,0.856784911491112,0.934222016769155,2456274,516,0.104651162790698,2.10074283243645,0.219845180138698,1.05037141621822,2.89147286821705,210,97.3237924865827,48.865831842577,161,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1915482,25442,92051,19647,84,0.179734464,56,2021-03-31,236,8,16,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.78060630846192,0.854877185210766,0.933172643557398,2456274,516,0.108527131782946,2.10074283243645,0.227987594217909,0.960804861346902,2.89147286821705,211,97.3237924865827,48.865831842577,162,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1915688,25448,92063,19653,82,0.179734464,54,2021-04-01,206,6,12,6,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.776136038516743,0.850901605997185,0.930669566676255,2456274,516,0.104651162790698,2.10074283243645,0.219845180138698,0.838668650158736,2.89147286821705,212,97.3237924865827,48.865831842577,163,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1915904,25451,92082,19659,86,0.179734464,50,2021-04-01,216,3,19,6,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.776136038516743,0.850901605997185,0.930669566676255,2456274,516,0.0968992248062016,2.10074283243645,0.203560351980276,0.879380720554791,2.89147286821705,212,97.3237924865827,48.865831842577,163,48,92
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1916139,25451,92096,19664,83,0.179734464,44,2021-04-02,235,0,14,5,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.77095920024145,0.847376221054692,0.929167136856746,2456274,516,0.0852713178294574,2.10074283243645,0.179133109742643,0.956733654307296,2.89147286821705,213,97.3237924865827,48.865831842577,164,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1916338,25455,92110,19671,80,0.179734464,40,2021-04-03,199,4,14,7,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.767274027653186,0.844777868638349,0.927784249978887,2456274,516,0.0775193798449612,2.10074283243645,0.162848281584221,0.810170200881498,2.89147286821705,214,97.3237924865827,48.865831842577,165,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1916528,25456,92119,19676,77,0.179734464,34,2021-04-04,190,1,9,5,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.762352066124613,0.841352683761506,0.92537475402619,2456274,516,0.0658914728682171,2.10074283243645,0.138421039346588,0.773529337525048,2.89147286821705,215,97.3237924865827,48.865831842577,166,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1916697,25462,92134,19677,77,0.179734464,38,2021-04-05,169,6,15,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.756946515394734,0.837242815730508,0.923329009698561,2456274,516,0.0736434108527132,2.10074283243645,0.15470586750501,0.688033989693332,2.89147286821705,216,97.3237924865827,48.865831842577,167,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1916893,25464,92146,19680,76,0.179734464,37,2021-04-06,196,2,12,3,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.751509941993329,0.833455527867521,0.921158264233414,2456274,516,0.0717054263565892,2.10074283243645,0.150634660465404,0.797956579762681,2.89147286821705,217,97.3237924865827,48.865831842577,168,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1917079,25473,92162,19684,69,0.179734464,41,2021-04-07,186,9,16,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.746198263065312,0.829479929971028,0.919022223481489,2456274,516,0.0794573643410853,2.10074283243645,0.166919488623826,0.757244509366626,2.89147286821705,218,97.3237924865827,48.865831842577,169,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1917247,25479,92173,19688,59,0.179734464,39,2021-04-08,168,6,11,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.743459923403824,0.828810215143503,0.920792413341651,2456274,516,0.0755813953488372,2.10074283243645,0.158777074544615,0.683962782653727,2.89147286821705,219,97.3237924865827,48.865831842577,170,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1917402,25483,92182,19696,51,0.179734464,34,2021-04-09,155,4,9,8,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.741990625450023,0.829800860110673,0.924069703064366,2456274,516,0.0658914728682171,2.10074283243645,0.138421039346588,0.631037091138855,2.89147286821705,220,97.3237924865827,48.865831842577,171,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1917580,25486,92189,19700,47,0.179734464,32,2021-04-10,178,3,7,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.742557859073665,0.832081138017467,0.928379707134283,2456274,516,0.062015503875969,2.10074283243645,0.130278625267377,0.724674853049782,2.89147286821705,221,97.3237924865827,48.865831842577,172,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1917730,25491,92200,19705,46,0.179734464,28,2021-04-11,150,5,11,5,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.744631682466428,0.836722227308941,0.935747905140257,2456274,516,0.0542635658914729,2.10074283243645,0.113993797108954,0.610681055940828,2.89147286821705,222,97.3237924865827,48.865831842577,173,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1917871,25491,92209,19709,48,0.179734464,23,2021-04-12,141,0,9,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.748100226172068,0.841470723686462,0.943118244534712,2456274,516,0.0445736434108527,2.10074283243645,0.0936377619109269,0.574040192584378,2.89147286821705,223,97.3237924865827,48.865831842577,174,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918022,25494,92218,19711,49,0.179734464,24,2021-04-13,151,3,9,2,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.748342804518743,0.844998976489724,0.94956123684439,2456274,516,0.0465116279069768,2.10074283243645,0.0977089689505324,0.614752262980433,2.89147286821705,224,97.3237924865827,48.865831842577,175,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918160,25500,92225,19712,47,0.179734464,29,2021-04-14,138,6,7,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.747410911436342,0.846166621679114,0.952391645920177,2456274,516,0.0562015503875969,2.10074283243645,0.11806500414856,0.561826571465561,2.89147286821705,225,97.3237924865827,48.865831842577,176,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918273,25502,92232,19718,46,0.179734464,24,2021-04-15,113,2,7,6,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.743625422299697,0.844146506317823,0.952403059089815,2456274,516,0.0465116279069768,2.10074283243645,0.0977089689505324,0.460046395475423,2.89147286821705,226,97.3237924865827,48.865831842577,177,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918407,25506,92243,19723,52,0.179734464,21,2021-04-16,134,4,11,5,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.736872226153949,0.839312577952239,0.950849126620229,2456274,516,0.0406976744186047,2.10074283243645,0.0854953478317158,0.545541743307139,2.89147286821705,227,97.3237924865827,48.865831842577,178,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918534,25509,92253,19725,53,0.179734464,19,2021-04-17,127,3,10,2,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.731605059876342,0.836170890477509,0.948536511824433,2456274,516,0.0368217054263566,2.10074283243645,0.0773529337525048,0.517043294029901,2.89147286821705,228,97.3237924865827,48.865831842577,179,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918638,25512,92264,19729,49,0.179734464,18,2021-04-18,104,3,11,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.724567828981248,0.830573346081408,0.945952388053013,2456274,516,0.0348837209302326,2.10074283243645,0.0732817267128993,0.423405532118974,2.89147286821705,229,97.3237924865827,48.865831842577,180,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918742,25512,92277,19730,50,0.179734464,14,2021-04-19,104,0,13,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.716356894801234,0.823933476065831,0.941417647371293,2456274,516,0.0271317829457364,2.10074283243645,0.0569968985544772,0.423405532118974,2.89147286821705,230,97.3237924865827,48.865831842577,181,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918856,25514,92288,19734,50,0.179734464,12,2021-04-20,114,2,11,4,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.708495282754825,0.819487837627342,0.939474682065342,2456274,516,0.0232558139534884,2.10074283243645,0.0488544844752662,0.464117602515029,2.89147286821705,231,97.3237924865827,48.865831842577,182,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1918945,25517,92294,19739,42,0.179734464,9,2021-04-20,89,3,6,5,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.708495282754825,0.819487837627342,0.939474682065342,2456274,516,0.0174418604651163,2.10074283243645,0.0366408633564496,0.362337426524891,2.89147286821705,231,97.3237924865827,48.865831842577,182,48,92
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919030,25520,92300,19740,37,0.179734464,11,2021-04-21,85,3,6,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.702806201817421,0.814805004637297,0.937844256821889,2456274,516,0.0213178294573643,2.10074283243645,0.0447832774356607,0.346052598366469,2.89147286821705,232,97.3237924865827,48.865831842577,183,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919117,25524,92304,19741,32,0.179734464,14,2021-04-22,87,4,4,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.697073985185722,0.811760287780546,0.938075061450485,2456274,516,0.0271317829457364,2.10074283243645,0.0569968985544772,0.35419501244568,2.89147286821705,233,97.3237924865827,48.865831842577,184,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919192,25525,92308,19743,32,0.179734464,13,2021-04-23,75,1,4,2,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.692073200679994,0.809351466561126,0.940658356386748,2456274,516,0.0251937984496124,2.10074283243645,0.0529256915148717,0.305340527970414,2.89147286821705,234,97.3237924865827,48.865831842577,185,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919273,25528,92310,19744,28,0.179734464,13,2021-04-24,81,3,2,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.689124082334496,0.809628681579023,0.942962811081905,2456274,516,0.0251937984496124,2.10074283243645,0.0529256915148717,0.329767770208047,2.89147286821705,235,97.3237924865827,48.865831842577,186,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919352,25528,92324,19749,37,0.179734464,7,2021-04-25,79,0,14,5,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.686164177250373,0.809231048708633,0.945898249657305,2456274,516,0.0135658914728682,2.10074283243645,0.0284984492772386,0.321625356128836,2.89147286821705,236,97.3237924865827,48.865831842577,187,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1919422,25529,92334,19750,39,0.179734464,6,2021-04-26,70,1,10,1,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.68318914033922,0.809500589114752,0.951691961339163,2456274,516,0.0116279069767442,2.10074283243645,0.0244272422376331,0.284984492772386,2.89147286821705,237,97.3237924865827,48.865831842577,188,48,4
