date,rt_median,scen_num,reopen
2021-01-18,0.833140284926046,152,100perc
2021-01-18,0.810351755117906,156,100perc
2021-01-18,0.815829762232921,157,100perc
2021-01-18,0.79703837344797,159,100perc
2021-01-18,0.804624983063772,164,100perc
2021-01-18,0.787844899190714,165,100perc
2021-01-18,0.797604710267692,175,100perc
2021-01-18,0.801744786067392,195,100perc
2021-01-18,0.800606578361317,199,100perc
2021-01-18,0.797312763638274,211,100perc
2021-01-18,0.794808783093149,212,100perc
2021-01-18,0.809632007870418,223,100perc
2021-01-18,0.79663525503943,224,100perc
2021-01-18,0.799727478906027,225,100perc
2021-01-18,0.825541780439356,227,100perc
2021-01-18,0.785589556747558,231,100perc
2021-01-18,0.798997109269523,234,100perc
2021-01-18,0.784058479384351,235,100perc
2021-01-18,0.784597922445316,245,100perc
2021-01-18,0.799022129645413,253,100perc
2021-01-18,0.819750270447869,258,100perc
2021-01-18,0.806186367332812,259,100perc
2021-01-18,0.831588394046253,262,100perc
2021-01-18,,264,100perc
2021-01-18,0.839461823845939,266,100perc
2021-01-18,0.825969452422813,269,100perc
2021-01-18,0.823117528892415,271,100perc
2021-01-18,0.818619469883623,272,100perc
2021-01-18,0.790283179441564,274,100perc
2021-01-18,0.787796008983777,276,100perc
2021-01-18,0.799491240961147,277,100perc
2021-01-18,0.820949652499674,278,100perc
2021-01-18,0.791708818451671,279,100perc
2021-01-18,0.783115325634223,281,100perc
2021-01-18,0.792006403180012,284,100perc
2021-01-18,0.799111576563399,293,100perc
2021-01-18,0.788192861538222,294,100perc
2021-01-18,0.797959117866077,295,100perc
2021-01-18,0.79948257691878,296,100perc
2021-01-18,0.775111157433656,297,100perc
2021-01-18,0.83684355502892,300,100perc
2021-01-18,0.788731987750425,310,100perc
2021-01-18,0.809521865763694,317,100perc
2021-01-18,0.79830390514807,319,100perc
2021-01-18,0.823393229619081,320,100perc
2021-01-18,0.786878612080543,324,100perc
2021-01-18,0.839827927416048,326,100perc
2021-01-18,0.785112378384925,335,100perc
2021-01-18,0.784359247665767,345,100perc
2021-01-18,0.803840477300179,350,100perc
2021-01-18,0.829788884226989,354,100perc
2021-01-18,0.780937054614724,359,100perc
2021-01-18,0.772577427636306,365,100perc
2021-01-18,0.796778486810089,366,100perc
2021-01-18,0.796974721053351,368,100perc
2021-01-18,,370,100perc
2021-01-18,0.787190033299339,375,100perc
2021-01-18,0.793253407042125,376,100perc
2021-01-18,0.800190474160331,381,100perc
2021-01-18,0.808093360043204,384,100perc
2021-01-18,0.816017187978738,386,100perc
2021-01-18,0.794419599407764,398,100perc
2021-01-19,0.805916944467788,3,100perc
2021-01-19,0.78380885636598,6,100perc
2021-01-19,0.834286606661884,11,100perc
2021-01-19,0.819629652750363,14,100perc
2021-01-19,0.822957860298838,17,100perc
2021-01-19,0.795742413220179,18,100perc
2021-01-19,0.779344249707098,27,100perc
2021-01-19,0.799835171135433,30,100perc
2021-01-19,0.795624514586793,35,100perc
2021-01-19,0.806460715622353,37,100perc
2021-01-19,0.806356628633847,49,100perc
2021-01-19,0.781189059275134,50,100perc
2021-01-19,0.792478189148756,57,100perc
2021-01-19,0.808951964625583,58,100perc
2021-01-19,0.800219087590331,59,100perc
2021-01-19,0.80461715507605,63,100perc
2021-01-19,0.804672049082586,65,100perc
2021-01-19,0.802921128144433,66,100perc
2021-01-19,0.811087977687298,69,100perc
2021-01-19,0.785989451050103,71,100perc
2021-01-19,0.790671204068335,73,100perc
2021-01-19,0.824860645849451,81,100perc
2021-01-19,0.800014926532463,101,100perc
2021-01-19,0.784963726796972,102,100perc
2021-01-19,0.805165404742268,104,100perc
2021-01-19,0.793054867513542,110,100perc
2021-01-19,0.769470664441038,111,100perc
2021-01-19,0.784284934338383,116,100perc
2021-01-19,0.786695333505091,122,100perc
2021-01-19,0.795202579125519,127,100perc
2021-01-19,0.811218486275027,134,100perc
2021-01-19,0.812578247366499,137,100perc
2021-01-19,0.825102029963346,140,100perc
2021-01-19,0.810872772791034,144,100perc
2021-01-19,0.83231699512862,147,100perc
2021-01-19,0.804007252400395,149,100perc
2021-01-19,0.79660346575119,150,100perc
2021-01-19,0.803223364254122,151,100perc
2021-01-19,0.831241463091174,152,100perc
2021-01-19,0.809316340913146,156,100perc
2021-01-19,0.814202011344951,157,100perc
2021-01-19,0.795785158626468,159,100perc
2021-01-19,0.804404270012339,164,100perc
2021-01-19,0.786879476848791,165,100perc
2021-01-19,0.797016921247995,175,100perc
2021-01-19,0.801616601755266,195,100perc
2021-01-19,0.799573943529006,199,100perc
2021-01-19,0.79791570695692,211,100perc
2021-01-19,0.793492833628162,212,100perc
2021-01-19,0.808988766185345,223,100perc
2021-01-19,0.795641362339653,224,100perc
2021-01-19,0.798838926061677,225,100perc
2021-01-19,0.823580002344238,227,100perc
2021-01-19,0.784900603740789,231,100perc
2021-01-19,0.798404790527824,234,100perc
2021-01-19,0.783570226693646,235,100perc
2021-01-19,0.784020299469695,245,100perc
2021-01-19,0.799020929904937,253,100perc
2021-01-19,0.818216191565731,258,100perc
2021-01-19,0.805732274720928,259,100perc
2021-01-19,0.831274174414798,262,100perc
2021-01-19,,264,100perc
2021-01-19,0.836836579113074,266,100perc
2021-01-19,0.824564691693771,269,100perc
2021-01-19,0.821444653852944,271,100perc
2021-01-19,0.817759451345255,272,100perc
2021-01-19,0.789676710558066,274,100perc
2021-01-19,0.78715734546325,276,100perc
2021-01-19,0.798673448390252,277,100perc
2021-01-19,0.818963081738905,278,100perc
2021-01-19,0.790528779498032,279,100perc
2021-01-19,0.782328917715113,281,100perc
2021-01-19,0.792237679146425,284,100perc
2021-01-19,0.798294978081755,293,100perc
2021-01-19,0.787999845820292,294,100perc
2021-01-19,0.797248984482638,295,100perc
2021-01-19,0.798223264549855,296,100perc
2021-01-19,0.775329322851392,297,100perc
2021-01-19,0.8352454207496,300,100perc
2021-01-19,0.788277229666154,310,100perc
2021-01-19,0.808826433498063,317,100perc
2021-01-19,0.797596765454652,319,100perc
2021-01-19,0.822964894937147,320,100perc
2021-01-19,0.787110795450527,324,100perc
2021-01-19,0.83784022346374,326,100perc
2021-01-19,0.785663280003096,335,100perc
2021-01-19,0.784131146698333,345,100perc
2021-01-19,0.803129966335173,350,100perc
2021-01-19,0.827936467086804,354,100perc
2021-01-19,0.780379126044958,359,100perc
2021-01-19,0.772322558410952,365,100perc
2021-01-19,0.796226442324976,366,100perc
2021-01-19,0.795569578339374,368,100perc
2021-01-19,,370,100perc
2021-01-19,0.787062167650536,375,100perc
2021-01-19,0.793648481038213,376,100perc
2021-01-19,0.799371634078922,381,100perc
2021-01-19,0.807981709578426,384,100perc
2021-01-19,0.814823586010157,386,100perc
2021-01-19,0.793498976955913,398,100perc
2021-01-20,0.805275777055778,3,100perc
2021-01-20,0.784250081077856,6,100perc
2021-01-20,0.832617643498186,11,100perc
2021-01-20,0.818465819580722,14,100perc
2021-01-20,0.821871711823995,17,100perc
2021-01-20,0.79601759049965,18,100perc
2021-01-20,0.780689850514446,27,100perc
2021-01-20,0.798868342308337,30,100perc
2021-01-20,0.794832765562934,35,100perc
2021-01-20,0.805970897816183,37,100perc
2021-01-20,0.805593905303247,49,100perc
2021-01-20,0.781038949559123,50,100perc
2021-01-20,0.791796877252315,57,100perc
2021-01-20,0.808429843804355,58,100perc
2021-01-20,0.799435281972375,59,100perc
2021-01-20,0.803705460520851,63,100perc
2021-01-20,0.803931310011318,65,100perc
2021-01-20,0.802280798260476,66,100perc
2021-01-20,0.810597902078156,69,100perc
2021-01-20,0.785655602656784,71,100perc
2021-01-20,0.790483089940493,73,100perc
2021-01-20,0.82436556442642,81,100perc
2021-01-20,0.799498354291532,101,100perc
2021-01-20,0.784625054114103,102,100perc
2021-01-20,0.80555838710775,104,100perc
2021-01-20,0.793702901987477,110,100perc
2021-01-20,0.769225335853852,111,100perc
2021-01-20,0.784289012433149,116,100perc
2021-01-20,0.786276091063754,122,100perc
2021-01-20,0.795331934486407,127,100perc
2021-01-20,0.81075626357026,134,100perc
2021-01-20,0.812064630699503,137,100perc
2021-01-20,0.822938966976735,140,100perc
2021-01-20,0.810370067425232,144,100perc
2021-01-20,0.831036497996435,147,100perc
2021-01-20,0.803853260976572,149,100perc
2021-01-20,0.796976093005006,150,100perc
2021-01-20,0.803065357753917,151,100perc
2021-01-20,0.829702828913003,152,100perc
2021-01-20,0.808794294191085,156,100perc
2021-01-20,0.813037535742169,157,100perc
2021-01-20,0.794580249369764,159,100perc
2021-01-20,0.804701101974583,164,100perc
2021-01-20,0.786177843780774,165,100perc
2021-01-20,0.796723504237821,175,100perc
2021-01-20,0.801634515163805,195,100perc
2021-01-20,0.799098374564128,199,100perc
2021-01-20,0.798781863947632,211,100perc
2021-01-20,0.792399358956936,212,100perc
2021-01-20,0.808348320200094,223,100perc
2021-01-20,0.795044534402005,224,100perc
2021-01-20,0.798024439461279,225,100perc
2021-01-20,0.822424166853671,227,100perc
2021-01-20,0.784497337258537,231,100perc
2021-01-20,0.79804186535383,234,100perc
2021-01-20,0.783508118061818,235,100perc
2021-01-20,0.783575255417238,245,100perc
2021-01-20,0.799306138417483,253,100perc
2021-01-20,0.817303034798456,258,100perc
2021-01-20,0.805658594055824,259,100perc
2021-01-20,0.830901485924669,262,100perc
2021-01-20,,264,100perc
2021-01-20,0.834700273129354,266,100perc
2021-01-20,0.823143957578458,269,100perc
2021-01-20,0.820047565145966,271,100perc
2021-01-20,0.816976498111489,272,100perc
2021-01-20,0.789221311449194,274,100perc
2021-01-20,0.786891844949372,276,100perc
2021-01-20,0.798082780236599,277,100perc
2021-01-20,0.817440555117373,278,100perc
2021-01-20,0.789997255577703,279,100perc
2021-01-20,0.781991526333015,281,100perc
2021-01-20,0.792797371724292,284,100perc
2021-01-20,0.798037866138745,293,100perc
2021-01-20,0.787911174391341,294,100perc
2021-01-20,0.796860755769736,295,100perc
2021-01-20,0.797623759639521,296,100perc
2021-01-20,0.775727221128572,297,100perc
2021-01-20,0.833667291316276,300,100perc
2021-01-20,0.788008624024307,310,100perc
2021-01-20,0.808765252115357,317,100perc
2021-01-20,0.797281794148264,319,100perc
2021-01-20,0.82277822140694,320,100perc
2021-01-20,0.787254120799486,324,100perc
2021-01-20,0.836068544693612,326,100perc
2021-01-20,0.786354865259743,335,100perc
2021-01-20,0.784361171868512,345,100perc
2021-01-20,0.802608042258711,350,100perc
2021-01-20,0.826632893135349,354,100perc
2021-01-20,0.779908161834471,359,100perc
2021-01-20,0.772465247976191,365,100perc
2021-01-20,0.795978207926461,366,100perc
2021-01-20,0.794460590534339,368,100perc
2021-01-20,,370,100perc
2021-01-20,0.787452742958857,375,100perc
2021-01-20,0.794222140688131,376,100perc
2021-01-20,0.798803492926113,381,100perc
2021-01-20,0.808216236757587,384,100perc
2021-01-20,0.813993752484919,386,100perc
2021-01-20,0.793206436668615,398,100perc
2021-01-21,0.804837959167501,3,100perc
2021-01-21,0.784913224440635,6,100perc
2021-01-21,0.831424323257473,11,100perc
2021-01-21,0.817459214152834,14,100perc
2021-01-21,0.821230676991752,17,100perc
2021-01-21,0.796894937585503,18,100perc
2021-01-21,0.781970354313374,27,100perc
2021-01-21,0.798203270504714,30,100perc
2021-01-21,0.794382116562123,35,100perc
2021-01-21,0.805999024488076,37,100perc
2021-01-21,0.805028922468852,49,100perc
2021-01-21,0.781469935568988,50,100perc
2021-01-21,0.791564375672697,57,100perc
2021-01-21,0.808158048001906,58,100perc
2021-01-21,0.798924074900379,59,100perc
2021-01-21,0.80318618690763,63,100perc
2021-01-21,0.803609991865478,65,100perc
2021-01-21,0.802006176250155,66,100perc
2021-01-21,0.810738486833265,69,100perc
2021-01-21,0.786066301810569,71,100perc
2021-01-21,0.790939004798023,73,100perc
2021-01-21,0.82424091697272,81,100perc
2021-01-21,0.799533528660748,101,100perc
2021-01-21,0.784606158255128,102,100perc
2021-01-21,0.806075371051132,104,100perc
2021-01-21,0.794169840431178,110,100perc
2021-01-21,0.769471535457408,111,100perc
2021-01-21,0.784296222860435,116,100perc
2021-01-21,0.786516745116317,122,100perc
2021-01-21,0.795837664915395,127,100perc
2021-01-21,0.810735781532209,134,100perc
2021-01-21,0.811993645760494,137,100perc
2021-01-21,0.821217313049478,140,100perc
2021-01-21,0.810247497987371,144,100perc
2021-01-21,0.830180311315101,147,100perc
2021-01-21,0.804003419273648,149,100perc
2021-01-21,0.797606102025254,150,100perc
2021-01-21,0.803474208960362,151,100perc
2021-01-21,0.828621279111283,152,100perc
2021-01-21,0.808369604144186,156,100perc
2021-01-21,0.812032872852233,157,100perc
2021-01-21,0.793869405920842,159,100perc
2021-01-21,0.80531736283721,164,100perc
2021-01-21,0.786049576012946,165,100perc
2021-01-21,0.796905001993105,175,100perc
2021-01-21,0.801724027792812,195,100perc
2021-01-21,0.798969840812351,199,100perc
2021-01-21,0.800114867189547,211,100perc
2021-01-21,0.791732738634792,212,100perc
2021-01-21,0.808148814988445,223,100perc
2021-01-21,0.794484963843108,224,100perc
2021-01-21,0.797393408840815,225,100perc
2021-01-21,0.821290030076586,227,100perc
2021-01-21,0.784607972448581,231,100perc
2021-01-21,0.798266612648317,234,100perc
2021-01-21,0.783952348629922,235,100perc
2021-01-21,0.783306102158255,245,100perc
2021-01-21,0.799882577713722,253,100perc
2021-01-21,0.816443524521992,258,100perc
2021-01-21,0.805975575429772,259,100perc
2021-01-21,0.830907807667189,262,100perc
2021-01-21,,264,100perc
2021-01-21,0.832802135186432,266,100perc
2021-01-21,0.821819675907245,269,100perc
2021-01-21,0.818913718215422,271,100perc
2021-01-21,0.816634828718184,272,100perc
2021-01-21,0.788925911248378,274,100perc
2021-01-21,0.786942902620515,276,100perc
2021-01-21,0.798238788160437,277,100perc
2021-01-21,0.816394896997739,278,100perc
2021-01-21,0.789867076582403,279,100perc
2021-01-21,0.782210590497249,281,100perc
2021-01-21,0.793545247295665,284,100perc
2021-01-21,0.798219748097692,293,100perc
2021-01-21,0.788253821427641,294,100perc
2021-01-21,0.796750868916086,295,100perc
2021-01-21,0.79786272371001,296,100perc
2021-01-21,0.776813856404084,297,100perc
2021-01-21,0.832394068537759,300,100perc
2021-01-21,0.788120154998999,310,100perc
2021-01-21,0.809072611747944,317,100perc
2021-01-21,0.797422930473828,319,100perc
2021-01-21,0.822595165011299,320,100perc
2021-01-21,0.787485388367432,324,100perc
2021-01-21,0.834526427238185,326,100perc
2021-01-21,0.787469347304845,335,100perc
2021-01-21,0.784960076437701,345,100perc
2021-01-21,0.802506299708879,350,100perc
2021-01-21,0.825677261995267,354,100perc
2021-01-21,0.780110472646986,359,100perc
2021-01-21,0.773061424077512,365,100perc
2021-01-21,0.795981341519797,366,100perc
2021-01-21,0.79403961872662,368,100perc
2021-01-21,,370,100perc
2021-01-21,0.788325763541176,375,100perc
2021-01-21,0.795243429763279,376,100perc
2021-01-21,0.798594162629337,381,100perc
2021-01-21,0.808624521166465,384,100perc
2021-01-21,0.813416266304307,386,100perc
2021-01-21,0.793058239008341,398,100perc
2021-01-22,0.805022908548591,3,100perc
2021-01-22,0.78583283362296,6,100perc
2021-01-22,0.830353345500121,11,100perc
2021-01-22,0.816694783870954,14,100perc
2021-01-22,0.820809070981595,17,100perc
2021-01-22,0.797849960656795,18,100perc
2021-01-22,0.783583269664794,27,100perc
2021-01-22,0.798052538277539,30,100perc
2021-01-22,0.794245308382422,35,100perc
2021-01-22,0.805918131177908,37,100perc
2021-01-22,0.804877320740115,49,100perc
2021-01-22,0.782424546606036,50,100perc
2021-01-22,0.791688498439314,57,100perc
2021-01-22,0.808541437262397,58,100perc
2021-01-22,0.798897066553474,59,100perc
2021-01-22,0.802837509810327,63,100perc
2021-01-22,0.803821072855462,65,100perc
2021-01-22,0.802309490376709,66,100perc
2021-01-22,0.811241435387748,69,100perc
2021-01-22,0.787151960802135,71,100perc
2021-01-22,0.791712460963724,73,100perc
2021-01-22,0.824174362571791,81,100perc
2021-01-22,0.799715737203809,101,100perc
2021-01-22,0.784732240817196,102,100perc
2021-01-22,0.80660661511918,104,100perc
2021-01-22,0.794939543429388,110,100perc
2021-01-22,0.770598047715809,111,100perc
2021-01-22,0.784071841448406,116,100perc
2021-01-22,0.787097081939686,122,100perc
2021-01-22,0.796480138824828,127,100perc
2021-01-22,0.810889533562197,134,100perc
2021-01-22,0.812077445418059,137,100perc
2021-01-22,0.819782699332307,140,100perc
2021-01-22,0.810776440229768,144,100perc
2021-01-22,0.829978911035199,147,100perc
2021-01-22,0.804988329386989,149,100perc
2021-01-22,0.798546222605959,150,100perc
2021-01-22,0.804231770169685,151,100perc
2021-01-22,0.82777769822762,152,100perc
2021-01-22,0.808560157645202,156,100perc
2021-01-22,0.811542732821273,157,100perc
2021-01-22,0.793645109844863,159,100perc
2021-01-22,0.805970939326177,164,100perc
2021-01-22,0.786255072742475,165,100perc
2021-01-22,0.79751165245637,175,100perc
2021-01-22,0.80193944891743,195,100perc
2021-01-22,0.799269076711413,199,100perc
2021-01-22,0.801137815035152,211,100perc
2021-01-22,0.791500354145957,212,100perc
2021-01-22,0.808149089250197,223,100perc
2021-01-22,0.794940641120678,224,100perc
2021-01-22,0.797030883277273,225,100perc
2021-01-22,0.820578808750533,227,100perc
2021-01-22,0.785005008674139,231,100perc
2021-01-22,0.798633029039726,234,100perc
2021-01-22,0.784793404501277,235,100perc
2021-01-22,0.783184296320065,245,100perc
2021-01-22,0.800356578409645,253,100perc
2021-01-22,0.815751442143514,258,100perc
2021-01-22,0.806426939334916,259,100perc
2021-01-22,0.831149197320868,262,100perc
2021-01-22,,264,100perc
2021-01-22,0.831191646050618,266,100perc
2021-01-22,0.82066839862942,269,100perc
2021-01-22,0.817822289028619,271,100perc
2021-01-22,0.816646060192397,272,100perc
2021-01-22,0.788973512438591,274,100perc
2021-01-22,0.78747659101585,276,100perc
2021-01-22,0.798218825645503,277,100perc
2021-01-22,0.815906964302445,278,100perc
2021-01-22,0.790239040173507,279,100perc
2021-01-22,0.782449650589123,281,100perc
2021-01-22,0.79445921444803,284,100perc
2021-01-22,0.798586764023949,293,100perc
2021-01-22,0.788680133736939,294,100perc
2021-01-22,0.797072395007135,295,100perc
2021-01-22,0.798221956893978,296,100perc
2021-01-22,0.777840746125948,297,100perc
2021-01-22,0.831260699413725,300,100perc
2021-01-22,0.788279684918004,310,100perc
2021-01-22,0.809651279609742,317,100perc
2021-01-22,0.79802684840644,319,100perc
2021-01-22,0.822787602374584,320,100perc
2021-01-22,0.787493473337397,324,100perc
2021-01-22,0.833287204236151,326,100perc
2021-01-22,0.788537606835402,335,100perc
2021-01-22,0.786167130546344,345,100perc
2021-01-22,0.8027145376593,350,100perc
2021-01-22,0.825012283058022,354,100perc
2021-01-22,0.780552466749581,359,100perc
2021-01-22,0.774009325263839,365,100perc
2021-01-22,0.795966967800675,366,100perc
2021-01-22,0.794080470014415,368,100perc
2021-01-22,,370,100perc
2021-01-22,0.789360749334161,375,100perc
2021-01-22,0.796459896425753,376,100perc
2021-01-22,0.798478811869898,381,100perc
2021-01-22,0.809579844021544,384,100perc
2021-01-22,0.813112690422966,386,100perc
2021-01-22,0.79315184287205,398,100perc
2021-01-23,0.805222336866588,3,100perc
2021-01-23,0.787358216692072,6,100perc
2021-01-23,0.829373423956057,11,100perc
2021-01-23,0.81619187756131,14,100perc
2021-01-23,0.820867430829534,17,100perc
2021-01-23,0.799375617701476,18,100perc
2021-01-23,0.785023667282325,27,100perc
2021-01-23,0.798085357838792,30,100perc
2021-01-23,0.794513460473436,35,100perc
2021-01-23,0.806182848557442,37,100perc
2021-01-23,0.804921090309244,49,100perc
2021-01-23,0.783869281163604,50,100perc
2021-01-23,0.792197312238474,57,100perc
2021-01-23,0.808899088257517,58,100perc
2021-01-23,0.79945588562067,59,100perc
2021-01-23,0.802821529123622,63,100perc
2021-01-23,0.804444138116429,65,100perc
2021-01-23,0.80286936001711,66,100perc
2021-01-23,0.811657697729395,69,100perc
2021-01-23,0.788425241589454,71,100perc
2021-01-23,0.792692038378385,73,100perc
2021-01-23,0.824314295513338,81,100perc
2021-01-23,0.800410948280846,101,100perc
2021-01-23,0.785077590895214,102,100perc
2021-01-23,0.80686292867234,104,100perc
2021-01-23,0.795656828623415,110,100perc
2021-01-23,0.77225504825306,111,100perc
2021-01-23,0.784517343816594,116,100perc
2021-01-23,0.78799340377636,122,100perc
2021-01-23,0.797267470319676,127,100perc
2021-01-23,0.810979777642103,134,100perc
2021-01-23,0.812778527501417,137,100perc
2021-01-23,0.818514431944014,140,100perc
2021-01-23,0.811364202321625,144,100perc
2021-01-23,0.829849557544001,147,100perc
2021-01-23,0.806358323916179,149,100perc
2021-01-23,0.799484155839906,150,100perc
2021-01-23,0.805134891377865,151,100perc
2021-01-23,0.827363542406061,152,100perc
2021-01-23,0.808853139181711,156,100perc
2021-01-23,0.811272905865924,157,100perc
2021-01-23,0.793786415900477,159,100perc
2021-01-23,0.807144248346884,164,100perc
2021-01-23,0.786802296827703,165,100perc
2021-01-23,0.798034238682945,175,100perc
2021-01-23,0.802403670029473,195,100perc
2021-01-23,0.799549721225073,199,100perc
2021-01-23,0.802262356216682,211,100perc
2021-01-23,0.791745935739761,212,100perc
2021-01-23,0.808217879251251,223,100perc
2021-01-23,0.796240525168551,224,100perc
2021-01-23,0.796876894918421,225,100perc
2021-01-23,0.820273877355963,227,100perc
2021-01-23,0.785777036963175,231,100perc
2021-01-23,0.799684545001294,234,100perc
2021-01-23,0.785480035349784,235,100perc
2021-01-23,0.783591535155205,245,100perc
2021-01-23,0.801194326388507,253,100perc
2021-01-23,0.815223898888257,258,100perc
2021-01-23,0.807188397017968,259,100perc
2021-01-23,0.831257541392974,262,100perc
2021-01-23,,264,100perc
2021-01-23,0.830095924904415,266,100perc
2021-01-23,0.819643013787496,269,100perc
2021-01-23,0.816981718750874,271,100perc
2021-01-23,0.816690870965181,272,100perc
2021-01-23,0.789654702597671,274,100perc
2021-01-23,0.788241193743282,276,100perc
2021-01-23,0.79871813576279,277,100perc
2021-01-23,0.815848897076826,278,100perc
2021-01-23,0.79091037425636,279,100perc
2021-01-23,0.783552826104689,281,100perc
2021-01-23,0.795808965921218,284,100perc
2021-01-23,0.799463001064806,293,100perc
2021-01-23,0.78923407120545,294,100perc
2021-01-23,0.797572953377153,295,100perc
2021-01-23,0.799245267996209,296,100perc
2021-01-23,0.779069424727371,297,100perc
2021-01-23,0.830566388150035,300,100perc
2021-01-23,0.788284568576024,310,100perc
2021-01-23,0.810438642909189,317,100perc
2021-01-23,0.798812074706603,319,100perc
2021-01-23,0.823366490759651,320,100perc
2021-01-23,0.787929000319544,324,100perc
2021-01-23,0.832373825014888,326,100perc
2021-01-23,0.789745000804222,335,100perc
2021-01-23,0.787655590731242,345,100perc
2021-01-23,0.803379453719482,350,100perc
2021-01-23,0.824776498433995,354,100perc
2021-01-23,0.780935652660753,359,100perc
2021-01-23,0.775040233849707,365,100perc
2021-01-23,0.796229051062657,366,100perc
2021-01-23,0.794452269476258,368,100perc
2021-01-23,,370,100perc
2021-01-23,0.790559574945324,375,100perc
2021-01-23,0.797442959014118,376,100perc
2021-01-23,0.798194478973782,381,100perc
2021-01-23,0.810963113839766,384,100perc
2021-01-23,0.813210898314452,386,100perc
2021-01-23,0.793651387918403,398,100perc
2021-01-24,0.805829772887501,3,100perc
2021-01-24,0.789060654530992,6,100perc
2021-01-24,0.828512093358133,11,100perc
2021-01-24,0.816050489272612,14,100perc
2021-01-24,0.821194610637481,17,100perc
2021-01-24,0.800983483546048,18,100perc
2021-01-24,0.787121365765767,27,100perc
2021-01-24,0.798442968280518,30,100perc
2021-01-24,0.794748485294289,35,100perc
2021-01-24,0.806603348121323,37,100perc
2021-01-24,0.805385437488931,49,100perc
2021-01-24,0.785234957007329,50,100perc
2021-01-24,0.793007114989196,57,100perc
2021-01-24,0.809600342541492,58,100perc
2021-01-24,0.800156205913125,59,100perc
2021-01-24,0.802941868968711,63,100perc
2021-01-24,0.805653808677494,65,100perc
2021-01-24,0.80361897062714,66,100perc
2021-01-24,0.812130574994053,69,100perc
2021-01-24,0.789734417285799,71,100perc
2021-01-24,0.793810333780676,73,100perc
2021-01-24,0.824508309531605,81,100perc
2021-01-24,0.801546161770922,101,100perc
2021-01-24,0.785551973956582,102,100perc
2021-01-24,0.806793443092372,104,100perc
2021-01-24,0.796362097764025,110,100perc
2021-01-24,0.774333667683492,111,100perc
2021-01-24,0.785204167961515,116,100perc
2021-01-24,0.789243687672273,122,100perc
2021-01-24,0.798209206582851,127,100perc
2021-01-24,0.81105160643804,134,100perc
2021-01-24,0.813853225846266,137,100perc
2021-01-24,0.817698839663593,140,100perc
2021-01-24,0.812090576105575,144,100perc
2021-01-24,0.829760964757234,147,100perc
2021-01-24,0.807565623058755,149,100perc
2021-01-24,0.800172555569492,150,100perc
2021-01-24,0.806323983563139,151,100perc
2021-01-24,0.827577347543156,152,100perc
2021-01-24,0.80916903540697,156,100perc
2021-01-24,0.811198097006232,157,100perc
2021-01-24,0.794133503425657,159,100perc
2021-01-24,0.808660800332949,164,100perc
2021-01-24,0.78754680162547,165,100perc
2021-01-24,0.798830714236531,175,100perc
2021-01-24,0.802940939588539,195,100perc
2021-01-24,0.799962206124183,199,100perc
2021-01-24,0.803664603071133,211,100perc
2021-01-24,0.792408910196796,212,100perc
2021-01-24,0.808542900642825,223,100perc
2021-01-24,0.79801700454514,224,100perc
2021-01-24,0.796918607989685,225,100perc
2021-01-24,0.820300499919276,227,100perc
2021-01-24,0.787212537116984,231,100perc
2021-01-24,0.800716641345537,234,100perc
2021-01-24,0.786130661203563,235,100perc
2021-01-24,0.783958535811704,245,100perc
2021-01-24,0.801992506841027,253,100perc
2021-01-24,0.814887516892783,258,100perc
2021-01-24,0.808133123743236,259,100perc
2021-01-24,0.831221542709903,262,100perc
2021-01-24,,264,100perc
2021-01-24,0.828774763728278,266,100perc
2021-01-24,0.818582069642456,269,100perc
2021-01-24,0.816241574746489,271,100perc
2021-01-24,0.816957075940198,272,100perc
2021-01-24,0.790149785821921,274,100perc
2021-01-24,0.789280085301026,276,100perc
2021-01-24,0.799472692296767,277,100perc
2021-01-24,0.815977085522162,278,100perc
2021-01-24,0.792002113873783,279,100perc
2021-01-24,0.784599651733349,281,100perc
2021-01-24,0.797302168184628,284,100perc
2021-01-24,0.800483815086179,293,100perc
2021-01-24,0.790187418688478,294,100perc
2021-01-24,0.798269232603575,295,100perc
2021-01-24,0.800463196969677,296,100perc
2021-01-24,0.781152208618643,297,100perc
2021-01-24,0.829996576328434,300,100perc
2021-01-24,0.788444289468504,310,100perc
2021-01-24,0.81104601854404,317,100perc
2021-01-24,0.800008403201569,319,100perc
2021-01-24,0.824200060357191,320,100perc
2021-01-24,0.78862613543113,324,100perc
2021-01-24,0.831780281559402,326,100perc
2021-01-24,0.790689792285178,335,100perc
2021-01-24,0.789321902863848,345,100perc
2021-01-24,0.804123906112692,350,100perc
2021-01-24,0.824637395968891,354,100perc
2021-01-24,0.781217475546746,359,100perc
2021-01-24,0.776378962720852,365,100perc
2021-01-24,0.796815034550177,366,100perc
2021-01-24,0.795232260324632,368,100perc
2021-01-24,,370,100perc
2021-01-24,0.791842419640948,375,100perc
2021-01-24,0.798488856564529,376,100perc
2021-01-24,0.798252724897328,381,100perc
2021-01-24,0.812458648507735,384,100perc
2021-01-24,0.813589142233855,386,100perc
2021-01-24,0.794171078267539,398,100perc
2021-01-25,0.806675766179203,3,100perc
2021-01-25,0.7909385664638,6,100perc
2021-01-25,0.827510533843523,11,100perc
2021-01-25,0.816079778457723,14,100perc
2021-01-25,0.821639681364881,17,100perc
2021-01-25,0.802180207626745,18,100perc
2021-01-25,0.788945343372568,27,100perc
2021-01-25,0.798965380136676,30,100perc
